,Dice loss
1267,1.0027366876602173
1268,0.7237319946289062
1269,0.8266423940658569
1270,1.0610731840133667
1271,0.838289737701416
1272,1.1777558326721191
1273,0.8902089595794678
1274,0.9893891215324402
1275,1.0030438899993896
1276,1.0936110019683838
1277,1.0536632537841797
1278,0.8757423758506775
1279,0.8036785125732422
1280,0.9141351580619812
1281,0.8371819257736206
1282,0.905387282371521
1283,1.3655450344085693
1284,1.0441856384277344
1285,1.0455124378204346
1286,0.9167298674583435
1287,1.1239557266235352
1288,0.8686069250106812
1289,0.9338347315788269
1290,0.8630573153495789
1291,0.9253069758415222
1292,0.7291898727416992
1293,0.8778504133224487
1294,1.1695032119750977
1295,0.9443453550338745
1296,1.0087056159973145
1297,1.1815589666366577
1298,1.1180269718170166
1299,0.9063408374786377
1300,0.9990166425704956
1301,1.0435421466827393
1302,1.1206077337265015
1303,0.9650372266769409
1304,0.9292134046554565
1305,0.9520129561424255
1306,1.0992136001586914
1307,1.0068740844726562
1308,0.9486756324768066
1309,0.8215041160583496
1310,1.0138013362884521
1311,0.9499231576919556
1312,0.9528061151504517
1313,1.085383415222168
1314,0.7980791926383972
1315,1.2157915830612183
1316,0.9868662357330322
1317,0.8153216242790222
1318,1.1168091297149658
1319,0.8644373416900635
1320,1.0158419609069824
1321,0.9728096723556519
1322,0.8595024943351746
1323,1.1510437726974487
1324,0.8900067806243896
1325,1.028618335723877
1326,0.83443683385849
1327,0.9230915904045105
1328,0.9030674695968628
1329,0.9035358428955078
1330,0.8803669810295105
1331,0.9849987030029297
1332,0.8892003893852234
1333,0.8201718330383301
1334,0.9910987615585327
1335,0.8995327949523926
1336,0.8746049404144287
1337,1.1872479915618896
1338,0.742578387260437
1339,0.7563551664352417
1340,0.8042596578598022
1341,0.8649411201477051
1342,1.067400336265564
1343,0.8244580030441284
1344,0.9744137525558472
1345,1.1222903728485107
1346,1.1718459129333496
1347,0.8655921816825867
1348,0.9478532075881958
1349,1.0579566955566406
1350,0.9202373027801514
1351,1.0863598585128784
1352,0.8456329703330994
1353,1.0116873979568481
1354,0.8435837626457214
1355,0.9427394866943359
1356,1.0531983375549316
1357,0.9640910625457764
1358,0.9486414194107056
1359,0.9013214111328125
1360,1.1152098178863525
1361,0.9695016741752625
1362,0.9813649654388428
1363,1.0710395574569702
1364,1.0655183792114258
1365,0.8893750905990601
1366,0.9713683128356934
1367,1.0407958030700684
1368,1.0375360250473022
1369,1.0701864957809448
1370,0.9254387617111206
1371,1.1756961345672607
1372,0.9139336347579956
1373,0.8632277250289917
1374,1.237989068031311
1375,0.8998889923095703
1376,0.9924496412277222
1377,0.9887247085571289
1378,0.940413236618042
1379,0.8595291972160339
1380,0.8773626089096069
1381,1.1295117139816284
1382,1.039263367652893
1383,0.9614790678024292
1384,0.9160346388816833
1385,1.0409345626831055
1386,1.0546324253082275
1387,0.6765884160995483
1388,0.8971542716026306
1389,0.861876368522644
1390,0.8190573453903198
1391,0.9394855499267578
1392,1.0306757688522339
1393,0.9599854350090027
1394,0.9893684387207031
1395,0.9767570495605469
1396,0.8092507719993591
1397,0.8289424180984497
1398,0.9944565296173096
1399,0.8827335238456726
1400,0.8578197360038757
1401,0.9618334174156189
1402,1.047295093536377
1403,0.7957164645195007
1404,0.8202413320541382
1405,1.0559136867523193
1406,0.8283974528312683
1407,0.8270654678344727
1408,0.7600940465927124
1409,1.1097257137298584
1410,1.0553340911865234
1411,0.9730274081230164
1412,1.0357084274291992
1413,0.7624750137329102
1414,0.9833938479423523
1415,0.9598471522331238
1416,0.7443437576293945
1417,1.186097502708435
1418,1.0500633716583252
1419,1.0393249988555908
1420,1.0779924392700195
1421,0.9395572543144226
1422,0.870741069316864
1423,0.9029617309570312
1424,0.8809548616409302
1425,0.9974464178085327
1426,0.8717705607414246
1427,0.9886664748191833
1428,1.06396484375
1429,1.0692081451416016
1430,0.990145206451416
1431,0.937688946723938
1432,0.8632299304008484
1433,1.0710868835449219
1434,1.049412727355957
1435,0.844820499420166
1436,0.960796058177948
1437,0.9796616435050964
1438,1.1081106662750244
1439,1.0183171033859253
1440,0.8626408576965332
1441,1.0376094579696655
1442,1.048736572265625
1443,0.9335216283798218
1444,0.8184360861778259
1445,1.0158004760742188
1446,1.12384033203125
1447,0.9805907011032104
1448,1.0269849300384521
1449,1.0237669944763184
1450,0.9321964979171753
1451,1.0210962295532227
1452,0.9276316165924072
1453,0.9528810381889343
1454,0.9614278674125671
1455,0.7548307180404663
1456,1.2565453052520752
1457,0.9478372931480408
1458,1.0306661128997803
1459,1.0663955211639404
1460,0.8753180503845215
1461,0.9813594222068787
1462,1.0221991539001465
1463,1.062022089958191
1464,0.9611718654632568
1465,1.0244638919830322
1466,0.8024725914001465
1467,0.7623738050460815
1468,1.0855249166488647
1469,0.937945544719696
1470,0.8152022361755371
1471,0.7975077629089355
1472,1.0223873853683472
1473,0.9548119902610779
1474,0.8608840703964233
1475,0.8441235423088074
1476,0.7880067825317383
1477,0.9910866022109985
1478,1.216508388519287
1479,0.7538410425186157
1480,1.1267693042755127
1481,0.926447331905365
1482,1.0177925825119019
1483,0.8823635578155518
1484,1.072575330734253
1485,1.0194790363311768
1486,1.002581000328064
1487,0.8118316531181335
1488,0.9719405174255371
1489,1.0432242155075073
1490,0.979683518409729
1491,0.7909166216850281
1492,0.9808618426322937
1493,0.89431232213974
1494,1.1415189504623413
1495,0.9279612302780151
1496,0.7886204123497009
1497,1.015425443649292
1498,1.0102853775024414
1499,1.1880671977996826
