,Dice loss
482,1.2074624300003052
483,1.1763229370117188
484,1.0769968032836914
485,1.063509464263916
486,1.1768633127212524
487,1.1471141576766968
488,1.0610592365264893
489,1.221733808517456
490,1.1061244010925293
491,1.0410956144332886
492,1.018326759338379
493,1.0543092489242554
494,1.071951985359192
495,0.8961368799209595
496,1.0667780637741089
497,1.1732964515686035
498,1.040711760520935
499,1.0291754007339478
